recall_id,clause_id,clause_text,rephrased_text
6658c7edb546329c14e47569,37,They never went hunting together again.,They forswore any future hunting expeditions together.
665adfe2f8a77b62563b293e,1,Three friends then another person met at school,"A trio of friends, along with another individual, gathered at their school"
665adfe2f8a77b62563b293e,2,they became friend,where they formed a friendship
665adfe2f8a77b62563b293e,3,which they used to come his farm for hunting squirrel,often visiting one friend's farm to hunt squirrels
665adfe2f8a77b62563b293e,4,and three of them live in well place as town,with three residing in a well-established town
665adfe2f8a77b62563b293e,5,and he used to live village area,while the other dwelled in a rural village
665adfe2f8a77b62563b293e,6,by good bonding they decided to hunting bear in Canada,"Through their strong connection, they resolved to pursue bear hunting in Canada"
665adfe2f8a77b62563b293e,7,he cant say no to them,The village friend felt unable to decline the invitation
665adfe2f8a77b62563b293e,8,because he dont have good knowledge about that,owing to his limited understanding of the matter
665adfe2f8a77b62563b293e,9,and so on they gone,"Thus, they embarked on their journey"
665adfe2f8a77b62563b293e,10,and landed in a courtage,and arrived at a cottage
665adfe2f8a77b62563b293e,11,and they gave up for the hunting bear of fear,but their bear hunting aspirations were abandoned due to fear
665adfe2f8a77b62563b293e,12,and they used to enjoy a lot their playing cards,"Instead, they found great enjoyment in playing cards together"
665adfe2f8a77b62563b293e,13,and they deceived to cut the bear by buying it,and opted to acquire a bear through purchase as a means of deception
665adfe2f8a77b62563b293e,14,continuing the scenario they gave up.,"As the situation persisted, they eventually relinquished their plan"
665adfe2f8a77b62563b293e,15,happily living there.,and continued to live there contentedly.
665ae45b40ab88f807fbb981,1,"Four friends from school (the narrator from the farm and 3 from the city), who were athletes, decided to go to Canada to hunt bear","A quartet of schoolmates (including the storyteller from a farm and three urbanites), all athletes, made plans to travel to Canada for a bear hunting expedition"
665ae45b40ab88f807fbb981,2,"but they didn't actually hunt bear at first for reasons I forget,","yet initially, they refrained from pursuing bears for reasons that elude me,"
665ae45b40ab88f807fbb981,3,spooky cabin or something.,perhaps due to an eerie lodge or similar cause.
665ae45b40ab88f807fbb981,4,Just played cards instead.,They simply engaged in card games instead.
665ae45b40ab88f807fbb981,5,Because they fear others they decided they should return with a dead bear,"Driven by the fear of others' opinions, they resolved to come back with a bear carcass"
665ae45b40ab88f807fbb981,6,so using a high card decider the narrator who didn't want to do any of this got the metaphorical short straw.,"thus, through a game of chance involving high cards, the reluctant narrator drew the proverbial short stick."
665ae45b40ab88f807fbb981,7,"He found an old bear,","He encountered an aged bear,"
665ae45b40ab88f807fbb981,8,took a shot with an unloaded gun,attempted a shot with a firearm that was not loaded
665ae45b40ab88f807fbb981,9,and they did the thing you must never ever do and that is run away from a bear.,and they committed the cardinal mistake of fleeing from a bear.
665ae45b40ab88f807fbb981,10,He ran to the cabin,He sprinted back to the lodge
665ae45b40ab88f807fbb981,11,and I can't remember how it ends.,and the conclusion escapes my memory.
665c7ba6b596a3558adbf2ec,1,A story about a man and his three friends who he first met in 1949.,The tale revolves around a gentleman and his trio of acquaintances whom he initially encountered in 1949.
665c7ba6b596a3558adbf2ec,2,He recalls how they ended up going to the same college and their hunting trip.,He reminisces about their shared journey to the same university and a hunting expedition they took.
665c7ba6b596a3558adbf2ec,3,He grew up on a farm but he never really liked the outdoors.,"Although he was raised on a farm, he never took to the outdoor lifestyle."
665c7ba6b596a3558adbf2ec,4,"His friends liked hunting for squirrels, which he never liked but he just went with them cause he didn't want to be left out.","His companions enjoyed the pursuit of squirrels, an activity he disliked, yet he accompanied them to avoid feeling excluded."
665c7ba6b596a3558adbf2ec,5,"They came up with the idea to go and hunt for bears in Canada, which he also went along with.","Together, they concocted a plan to pursue bear hunting in Canada, an adventure he participated in as well."
665c7ba6b596a3558adbf2ec,6,They stayed in the cabin for three or four days cause they were too scared to go outside of the cabin.,"For three to four days, they remained holed up in the cabin, too frightened to venture beyond its walls."
665c7ba6b596a3558adbf2ec,7,"One of his friends spoke up and said, 'they couldn't go back empty-handed because the locals would talk about them not bringing back a bear'.","One companion voiced his concern, stating 'we can't return without a bear or the locals will gossip about our failure to catch one'."
665c7ba6b596a3558adbf2ec,8,They decided to play a game of cards to decide who would go out and hunt the bear.,They resolved to settle who would undertake the bear hunt by engaging in a card game.
665c7ba6b596a3558adbf2ec,9,The man picked the hunt card and he ventured out to hunt down a bear.,"The gentleman drew the card that tasked him with the bear hunt, and so he set out on the quest."
665c7ba6b596a3558adbf2ec,10,"When he came across a bear, he realised that his gun was unloaded so he ran towards the cabin and shouted for his friends to open the door to the cabin.","Upon encountering a bear, he discovered his firearm was not loaded, prompting him to dash back to the cabin, yelling for his comrades to unlock the door."
665c7ba6b596a3558adbf2ec,11,He ran inside and told them that he did his part and his friends should do theirs.,"Once inside, he declared he had fulfilled his role and now it was time for his friends to fulfill theirs."
665c7ba6b596a3558adbf2ec,12,It has been 50 years since the incident and none of his friends have ever talked about hunting again.,"Fifty years have passed since that day, and the topic of hunting has never again been broached by any of his friends."
6662cbaedf0c993cd37ffb83,1,A guy is retelling a story of him and three friends back in 1949.,A man is recounting an adventure with three companions from 1949.
6662cbaedf0c993cd37ffb83,2,"They had all met before this,","Prior to the incident, they had become acquainted,"
6662cbaedf0c993cd37ffb83,3,they were athletes that became acquainted.,as they were sportsmen who had met through their athletic pursuits.
6662cbaedf0c993cd37ffb83,4,After they graduated they ended up at the same school,"Post-graduation, they found themselves at the same institution"
6662cbaedf0c993cd37ffb83,5,and became good friends.,and developed a strong friendship.
6662cbaedf0c993cd37ffb83,6,"The protagonist lived on a farm,","The main character resided on a rural property,"
6662cbaedf0c993cd37ffb83,7,and the friends used to come up to the farm to hunt.,where his friends would often visit for hunting excursions.
6662cbaedf0c993cd37ffb83,8,"The protagonist didn't like hunting much,","Hunting wasn't particularly appealing to the main character,"
6662cbaedf0c993cd37ffb83,9,"but the other three did,","however, his three friends were enthusiasts,"
6662cbaedf0c993cd37ffb83,10,so he indulged them.,thus he accommodated their interests.
6662cbaedf0c993cd37ffb83,11,"One day, the three friends said they would like to go hunting bears in Canada.","On one occasion, the trio expressed a desire to pursue bear hunting in Canada."
6662cbaedf0c993cd37ffb83,12,The protagonist couldn't think of a good excuse not to go,"Unable to conjure a convincing reason to decline,"
6662cbaedf0c993cd37ffb83,13,so they agreed.,he consented to the plan.
6662cbaedf0c993cd37ffb83,14,They flew out of Fort Wayne,They departed from Fort Wayne by air
6662cbaedf0c993cd37ffb83,15,and landed up in Canada on the water.,"and touched down in Canada, alighting on a body of water."
6662cbaedf0c993cd37ffb83,16,"They holed up in a cabin in the north woods,","They took refuge in a secluded cabin amidst the northern forests,"
6662cbaedf0c993cd37ffb83,17,where they discussed the idea of hunting bears.,where they deliberated over the prospect of bear hunting.
6662cbaedf0c993cd37ffb83,18,"They all decided that it was not something they actually wanted to do any more because of fear,","Ultimately, they all concluded that they no longer wished to pursue the hunt due to trepidation,"
6662cbaedf0c993cd37ffb83,19,"but they were worried if they returned without a trophy bear, people would think less of them.",yet they feared that returning empty-handed would tarnish their reputation.
6662cbaedf0c993cd37ffb83,20,They decided to split a deck of cards,They opted to divide a pack of playing cards
6662cbaedf0c993cd37ffb83,21,and whoever drew the high card would hunt the bear,with the person drawing the highest card tasked with the bear hunt
6662cbaedf0c993cd37ffb83,22,and the others would butcher and skin it.,while the remainder would handle the butchering and skinning.
6662cbaedf0c993cd37ffb83,23,"The protagonist drew the high card,","The high card was drawn by the protagonist,"
6662cbaedf0c993cd37ffb83,24,and ended up going out on the hunt.,who consequently embarked on the hunting expedition.
6662cbaedf0c993cd37ffb83,25,"When he encountered the bear it took him by surprise,","He was caught off guard when he came face-to-face with the bear,"
6662cbaedf0c993cd37ffb83,26,as it was much larger than expected.,which was significantly larger than he had anticipated.
6662cbaedf0c993cd37ffb83,27,He had not even seen a picture of a bear that size.,He had never before seen an image of a bear of such magnitude.
6662cbaedf0c993cd37ffb83,28,"He aimed the gun,","He took aim with his firearm,"
6662cbaedf0c993cd37ffb83,29,"but it didn't fire,","only to realize it wouldn't discharge,"
6662cbaedf0c993cd37ffb83,30,because he forgot to load it.,having neglected to load it beforehand.
6662cbaedf0c993cd37ffb83,31,"At this time, he decided to make a run for it back to the cabin.","At that moment, he chose to flee back to the safety of the cabin."
6662cbaedf0c993cd37ffb83,32,Once he got back he closed the door behind him.,"Upon his return, he secured the cabin by shutting the door."
6662cbaedf0c993cd37ffb83,33,"He reminisced that since this encounter, he had not been invited back on any more hunting trips.",He later reflected that he hadn't been asked to join any subsequent hunting trips since that event.
6662cbaedf0c993cd37ffb83,34,The story was being remembered 30 years after it happened.,This tale was being recalled three decades after its occurrence.
66634d3d893aa52a324be299,1,This is a story about me and some friends.,This tale revolves around myself and a few companions.
66634d3d893aa52a324be299,2,We met back in 1949.,Our paths crossed initially in 1949.
66634d3d893aa52a324be299,3,We were in school together.,We attended the same educational institution.
66634d3d893aa52a324be299,4,"When we graduated, we all went off to school.","Upon our commencement, we each pursued further education."
66634d3d893aa52a324be299,5,We found out that we were in the same school.,It turned out we were attending the identical institution.
66634d3d893aa52a324be299,6,The four of us became good friends.,The quartet of us forged a strong bond of friendship.
66634d3d893aa52a324be299,7,Now I’m a farm boy.,"Currently, I'm someone who hails from a farming background."
66634d3d893aa52a324be299,8,I grew up on a farm.,My upbringing was on a rural farm.
66634d3d893aa52a324be299,9,The other three were city guys.,"In contrast, the other three were urban dwellers."
66634d3d893aa52a324be299,10,They’d come over to help out at the farm.,They would visit to lend a hand on the farm.
66634d3d893aa52a324be299,11,"Although I didn’t enjoy it much, I went along with them to be with the group.","Even though it wasn't my preference, I accompanied them to stay part of the group."
66634d3d893aa52a324be299,12,They loved hunting rabbits.,Their passion was for rabbit hunting.
66634d3d893aa52a324be299,13,I’d join them.,I would participate with them.
66634d3d893aa52a324be299,14,One day they mentioned that they wanted to hunt a bear up in Canada.,"On one occasion, they expressed a desire to pursue bear hunting in Canada."
66634d3d893aa52a324be299,15,I wasn’t really thrilled at the idea.,The concept didn't excite me much.
66634d3d893aa52a324be299,16,I had no real reason as to why we couldn’t go.,"Yet, I couldn't justify a reason against embarking on the trip."
66634d3d893aa52a324be299,17,So we packed up and make our way to Canada.,"Thus, we organized our gear and set off for Canada."
66634d3d893aa52a324be299,18,We landed in the water.,Our arrival was marked by a splashdown in the water.
66634d3d893aa52a324be299,19,We then canoed as far as we could go.,"Next, we paddled our canoe to the furthest point possible."
66634d3d893aa52a324be299,20,"When we got to land, we had to walk 500 miles it seemed like.","Reaching shore, it felt as though we trekked 500 miles."
66634d3d893aa52a324be299,21,"When we got to the cabin, the forest was spooky.","Arriving at the cabin, the woods emitted an eerie vibe."
66634d3d893aa52a324be299,22,None of the guys wanted to venture outside.,None of my companions were eager to explore outside.
66634d3d893aa52a324be299,23,We stayed there for three or four days.,We spent three or four days confined indoors.
66634d3d893aa52a324be299,24,We played cards.,Our time was passed playing card games.
66634d3d893aa52a324be299,25,We ate.,We consumed food.
66634d3d893aa52a324be299,26,We slept.,We rested.
66634d3d893aa52a324be299,27,One of the guys mentioned that we needed to bring a bear back since a lot of people knew we were coming to hunt bears.,"One colleague pointed out our obligation to return with a bear, given the public's awareness of our bear hunting expedition."
66634d3d893aa52a324be299,28,Now no one was looking to be the guy that went out in the spooky woods trying to hunt a bear.,"However, nobody was keen on braving the ominous forest to pursue a bear."
66634d3d893aa52a324be299,29,So me being the farmer went out into the woods.,"Thus, as the agriculturist, I ventured into the woods."
66634d3d893aa52a324be299,30,The others were going to skin the bear and prep it to take back with us.,The rest were tasked with the bear's skinning and preparations for our return journey.
66634d3d893aa52a324be299,31,"When I went outside, I saw the biggest bear anyone’s ever seen.","Stepping outside, I encountered the largest bear ever witnessed."
66634d3d893aa52a324be299,32,I turned around and started back towards the cabin.,"I immediately reversed direction, heading back to the shelter."
66634d3d893aa52a324be299,33,I thought I was fast.,I fancied myself as swift.
66634d3d893aa52a324be299,34,The bear was gaining.,"Nevertheless, the bear was closing in."
66634d3d893aa52a324be299,35,"As I got close to the cabin I started yelling OPEN THE DOOR, OPEN THE DOOR.","Approaching the cabin, I began to scream, 'UNLOCK THE DOOR, UNLOCK THE DOOR!'"
66634d3d893aa52a324be299,36,"When the guys opened the door, I took a quick left.","As my friends flung open the door, I veered sharply to the left."
66634d3d893aa52a324be299,37,I quickly shut the door behind the bear.,"I managed to slam the door shut, trapping the bear inside."
66634d3d893aa52a324be299,38,"I shouted out, SKIN THE BEAR, I’LL GO FIND US ANOTHER ONE.","I yelled, 'DRESS THE BEAR, I'LL SEEK OUT ANOTHER FOR US.'"
66634d3d893aa52a324be299,39,Now this was 30 years ago.,This event took place three decades ago.
66634d3d893aa52a324be299,40,Can you imagine that not one of the guys asked me to go hunting with them since then?,"Would you believe that since that day, none of them have invited me to hunt again?"
666861d3a592871c05b6fa7f,1,Someone lived on a farm,An individual resided on a farmstead
666861d3a592871c05b6fa7f,2,and went hunting there,and engaged in hunting on that land
666861d3a592871c05b6fa7f,3,with their three friends,accompanied by their trio of companions
666861d3a592871c05b6fa7f,4,who they met during school.,whom they had encountered in their school days.
666861d3a592871c05b6fa7f,5,"Their friends convinced them to go on a hunting trip,","These friends persuaded the individual to embark on a hunt,"
666861d3a592871c05b6fa7f,6,"even though they did not want to,","despite their initial reluctance,"
666861d3a592871c05b6fa7f,7,"and they ended up getting attacked,","which resulted in them being assaulted,"
666861d3a592871c05b6fa7f,8,but coming out of it alive.,yet they survived the ordeal unscathed.
666aee2c8bf4c2b358481ce9,1,"1929, 4 students, athletic students all decide to go to a cabin in the woods to hunt some bears.","In 1929, four athletic students collectively decided to retreat to a forest cabin for a bear hunting adventure."
666aee2c8bf4c2b358481ce9,2,I'm not very keen but I go anyway.,"Reluctantly, I joined them despite my reservations."
666aee2c8bf4c2b358481ce9,3,When they get there the cabin is spooky so none of them want to hunt bears.,"Upon arrival, the eerie cabin dissuaded everyone from pursuing the bear hunt."
666aee2c8bf4c2b358481ce9,4,"In the end they decide that they have to bring a bear home as everyone at home is expecting a bear,","Ultimately, they resolved to return with a bear, given the anticipation of their peers back home."
666aee2c8bf4c2b358481ce9,5,so they all draw cards to find out who should do it.,"Hence, they resorted to drawing lots to determine the hunter."
666aee2c8bf4c2b358481ce9,6,"It ended up being me, who didnt even want to be there.","Fatefully, it was I who was chosen, despite my lack of enthusiasm for the trip."
666aee2c8bf4c2b358481ce9,7,So off I went to hunt a bear -,"Thus, I embarked on the bear hunt -"
666aee2c8bf4c2b358481ce9,8,the agreement was that I would hunt the bear and the others would skin and prepare the meat.,under the condition that I would procure the bear while the rest would handle the skinning and meat preparation.
666aee2c8bf4c2b358481ce9,9,"I went out to find a bear but couldnt find any for a very long time,","I scoured the area for a bear but to no avail for an extended period,"
666aee2c8bf4c2b358481ce9,10,"then suddenly, there was one GIANT bear right behind me.","when out of nowhere, an enormous bear appeared right behind me."
666aee2c8bf4c2b358481ce9,11,I lifted the shotgun and tried to fire it at the bear but I had forgotten to load it.,"I aimed the shotgun at the bear, only to realize I had neglected to load it."
666aee2c8bf4c2b358481ce9,12,So I turned around and ran back to the cabin as fast as I could with the bear following close behind me.,"I spun around and sprinted towards the cabin, the bear hot on my heels."
666aee2c8bf4c2b358481ce9,13,"When I got to the cabin I yelled OPEN THE DOOR,","Reaching the cabin, I bellowed for them to UNLOCK THE DOOR,"
666aee2c8bf4c2b358481ce9,14,"which they did,","which they promptly did,"
666aee2c8bf4c2b358481ce9,15,but then the bear ran past me and into the cabin.,only for the bear to charge past me into the cabin.
666aee2c8bf4c2b358481ce9,16,"I took the opportunity to shut the door, trapping the bear inside,","Seizing the moment, I slammed the door shut, confining the bear inside,"
666aee2c8bf4c2b358481ce9,17,"and then I yelled: NOW GET TO SKINNING, I'M OFF TO GET ANOTHER ONE.","and then I proclaimed: START SKINNING, WHILE I GO FOR ANOTHER."
666aee2c8bf4c2b358481ce9,18,My friends all agreed that I had held up my end of the bargain.,My companions concurred that I had fulfilled my part of the deal.
666f1aec64844fbd48cd89b8,1,"In 1949 I had 3 friends in college,","Back in 1949, during my college days, I had a trio of friends,"
666f1aec64844fbd48cd89b8,2,we met in school as we were all athletes,"all of us connected through our involvement in athletics at school,"
666f1aec64844fbd48cd89b8,3,and then we all enrolled in the same school.,which led to our enrollment at the same institution.
666f1aec64844fbd48cd89b8,4,I was from a farm,"My background was rooted in farm life,"
666f1aec64844fbd48cd89b8,5,and they were all from the city.,while each of them hailed from urban environments.
666f1aec64844fbd48cd89b8,6,They used to love to come down to the farm,"They often relished visits to my family's farm,"
666f1aec64844fbd48cd89b8,7,and hunt,"to engage in hunting expeditions,"
666f1aec64844fbd48cd89b8,8,and help me with chores.,and to assist with the various farm duties.
666f1aec64844fbd48cd89b8,9,I wasn't into hunting all that much,"Hunting wasn't exactly my cup of tea,"
666f1aec64844fbd48cd89b8,10,but I would join in to be a part of the group.,yet I participated to maintain camaraderie with my peers.
666f1aec64844fbd48cd89b8,11,"One day they decided they wanted to hunt bear in Canada,","On one occasion, they proposed a bear hunting trip in Canada,"
666f1aec64844fbd48cd89b8,12,I didn't want to do this,"a prospect I found unappealing,"
666f1aec64844fbd48cd89b8,13,but I was a part of the group.,but I was an integral member of our circle.
666f1aec64844fbd48cd89b8,14,So we went deep into Canada,"Thus, we ventured deep into the Canadian wilderness,"
666f1aec64844fbd48cd89b8,15,and had to trek another 500 miles to get to the cabin.,embarking on an additional 500-mile journey to reach our cabin.
666f1aec64844fbd48cd89b8,16,"This place was spooky,","The location had an eerie atmosphere,"
666f1aec64844fbd48cd89b8,17,"we didn't want to hunt the bear once we got there,","and upon arrival, the idea of hunting bears lost its appeal to us,"
666f1aec64844fbd48cd89b8,18,so for about 3 or 4 days we just sat around the cabin playing cards and stuff.,resulting in several days spent idly playing cards and similar activities at the cabin.
666f1aec64844fbd48cd89b8,19,We said we had to hunt the bear though,"Nonetheless, we felt compelled to pursue the bear,"
666f1aec64844fbd48cd89b8,20,as the people at home would give us a hard time if we didn't come home with a bear,"fearing ridicule from our hometown if we returned without one,"
666f1aec64844fbd48cd89b8,21,as many people knew we went out hunting for a bear.,especially since our bear hunting expedition was common knowledge.
666f1aec64844fbd48cd89b8,22,So we agreed that whoever got a high card would have to go out and find the bear.,"We decided to draw cards, agreeing that the highest card would determine who would seek out the bear."
666f1aec64844fbd48cd89b8,23,Of course it was me who had to go and hunt the bear,"Fate had it that I was the one chosen to pursue the bear,"
666f1aec64844fbd48cd89b8,24,while the fellas would skin and pack the bear.,while my companions would handle the skinning and packing of the animal.
666f1aec64844fbd48cd89b8,25,"For hours I was searching in the forest for the bear,","I spent countless hours scouring the woods for the creature,"
666f1aec64844fbd48cd89b8,26,then I heard a noise,"when suddenly a sound caught my attention,"
666f1aec64844fbd48cd89b8,27,and it was behind me.,emanating from right behind me.
666f1aec64844fbd48cd89b8,28,"The biggest bear I have ever seen,","There stood a bear of unprecedented size,"
666f1aec64844fbd48cd89b8,29,not even the pictures had them this big.,surpassing any depiction I had seen in photographs.
666f1aec64844fbd48cd89b8,30,So I pointed my gun at him,"I aimed my firearm at the massive beast,"
666f1aec64844fbd48cd89b8,31,and pulled the trigger.,and squeezed the trigger.
666f1aec64844fbd48cd89b8,32,"Nothing happened,","To my dismay, the gun failed to fire,"
666f1aec64844fbd48cd89b8,33,I forgot the load this turkey.,as I had neglected to load the weapon.
666f1aec64844fbd48cd89b8,34,"So I ran,","Without hesitation, I bolted,"
666f1aec64844fbd48cd89b8,35,I thought I was fast,"believing myself to be swift,"
666f1aec64844fbd48cd89b8,36,but this bear was gaining on me.,yet the bear was quickly closing the distance.
666f1aec64844fbd48cd89b8,37,When he was on my heels,"With the bear nearly upon me,"
666f1aec64844fbd48cd89b8,38,I could see the cabin,"the cabin came into view,"
666f1aec64844fbd48cd89b8,39,"and I shouted ""open the door!"".",and I yelled for my friends to unlock the door.
666f1aec64844fbd48cd89b8,40,That was 30 years ago,"That incident occurred three decades ago,"
666f1aec64844fbd48cd89b8,41,and those fellas have never asked me to come hunting.,"and since then, those guys have never invited me on another hunting trip."
6671897ccb0249a1474a5656,1,"I met my friends in 1949,","In 1949, I encountered my companions,"
6671897ccb0249a1474a5656,2,before that at school actually.,"actually, it was earlier during our school days."
6671897ccb0249a1474a5656,3,I grew up on a farm,My upbringing was on a rural farm
6671897ccb0249a1474a5656,4,and the other 3 were city boys.,while the other three were urban lads.
6671897ccb0249a1474a5656,5,We were all macho,All of us exhibited a tough demeanor
6671897ccb0249a1474a5656,6,and the other 3 liked coming over to the farm,and my city friends enjoyed visiting the farm
6671897ccb0249a1474a5656,7,and go hunting.,to engage in hunting activities.
6671897ccb0249a1474a5656,8,I didn’t like hunting,Hunting wasn't to my liking
6671897ccb0249a1474a5656,9,but I went with them because I was part of the group.,yet I accompanied them as I was a member of the circle.
6671897ccb0249a1474a5656,10,One of them suggested going north,One proposed a trip up north
6671897ccb0249a1474a5656,11,"and bear hunting,","to pursue bears,"
6671897ccb0249a1474a5656,12,I really didn’t want to,"which I was quite reluctant to do,"
6671897ccb0249a1474a5656,13,but I left them talk me into it.,but they persuaded me to agree.
6671897ccb0249a1474a5656,14,We all went up,"Together, we journeyed northward"
6671897ccb0249a1474a5656,15,and ended up changing our minds because it was spooky up there.,and reconsidered our plans due to the eerie atmosphere.
6671897ccb0249a1474a5656,16,Eventually we decided we couldn’t go home without a bear.,We resolved that we couldn't return home bearless.
6671897ccb0249a1474a5656,17,I got the high card,Drawing the highest card fell to me
6671897ccb0249a1474a5656,18,and had to go bear hunting.,which meant I was tasked with the bear hunt.
6671897ccb0249a1474a5656,19,I found one,I encountered a bear
6671897ccb0249a1474a5656,20,but forgot to load the gun,but realized I hadn't loaded my firearm
6671897ccb0249a1474a5656,21,so I started running,prompting me to flee
6671897ccb0249a1474a5656,22,and it chased me to the cabin!,with the bear in hot pursuit toward the cabin!
6671897ccb0249a1474a5656,23,I shouted ‘OPEN THE DOOR’,I bellowed 'UNLOCK THE DOOR'
6671897ccb0249a1474a5656,24,"and they did,","and they complied,"
6671897ccb0249a1474a5656,25,I ran as fast as I could,I sprinted with all my might
6671897ccb0249a1474a5656,26,"and they opened the door,","as they swung the door open,"
6671897ccb0249a1474a5656,27,the bear ran in,the bear barged in
6671897ccb0249a1474a5656,28,and I went left.,while I veered to the left.
6671897ccb0249a1474a5656,29,"I shouted ‘there you go boys, he’s in there, you skin it and I’ll go get another one’","I yelled out 'There you have it, lads, he's yours; do the skinning and I'll fetch another!'"
6671897ccb0249a1474a5656,30,they never asked me to go hunting again.,"After that, they never requested my company for a hunt again."
6676d189dcbd4eca274768b2,1,Me and my friends met at school in 1949.,"In 1949, my companions and I convened at our school."
6676d189dcbd4eca274768b2,2,My friends were athletes and liked to hunt for squirrels and rabbits.,The group I hung out with were sports enthusiasts who enjoyed hunting squirrels and rabbits.
6676d189dcbd4eca274768b2,3,"My friends suggested that we go out to Canada to go bear hunting,","They proposed a trip to Canada for bear hunting adventures,"
6676d189dcbd4eca274768b2,4,but I wasn’t so sure.,yet I was hesitant about the idea.
6676d189dcbd4eca274768b2,5,"When we got there, nobody wanted to go","Upon arrival, no one was eager to proceed"
6676d189dcbd4eca274768b2,6,and we stayed in the cabin for three of four days.,resulting in us spending three to four days inside the cabin.
6676d189dcbd4eca274768b2,7,We wanted to bring something back though,"Still, we were keen to return with a trophy"
6676d189dcbd4eca274768b2,8,so it didn’t look like we skunked out.,to avoid the appearance of a failed expedition.
6676d189dcbd4eca274768b2,9,"Guess who it was that ended up going hunting,","Surprisingly, the person who ultimately went on the hunt"
6676d189dcbd4eca274768b2,10,it was me.,turned out to be myself.
6676d189dcbd4eca274768b2,11,My friends said that they would skin tans pack the bear when I brought it back.,"They assured me they'd handle the skinning, tanning, and packing of the bear once I captured it."
6676d189dcbd4eca274768b2,12,I went out to find one,So I set out in search of one
6676d189dcbd4eca274768b2,13,and saw it.,and there it was.
6676d189dcbd4eca274768b2,14,"It was THE BIGGEST bear I had ever seen,","Before me stood the largest bear I had ever encountered,"
6676d189dcbd4eca274768b2,15,even bigger than ones I had seen in photos.,surpassing any I had seen in pictures.
6676d189dcbd4eca274768b2,16,I took a shot with my gun,I aimed my firearm and pulled the trigger
6676d189dcbd4eca274768b2,17,but the gun was not loaded.,only to realize the gun wasn't loaded.
6676d189dcbd4eca274768b2,18,I ran towards the cabin,I sprinted back to the safety of our shelter
6676d189dcbd4eca274768b2,19,but the bear did not want me in his territory.,while the bear made it clear he didn't welcome intruders.
6676d189dcbd4eca274768b2,20,He ran also.,He gave chase as well.
6676d189dcbd4eca274768b2,21,"When I got back, I slammed the door","Reaching the cabin, I forcefully shut the door"
6676d189dcbd4eca274768b2,22,and told my friends that the bear is ‘RIGHT OUTSIDE’.,and alerted my companions that the bear was 'RIGHT OUTSIDE'.
6676d189dcbd4eca274768b2,23,I told them that ‘THEY CAN SKIN IT AND PACK IT’.,I proclaimed that 'THEY CAN SKIN IT AND PACK IT' themselves.
6676d189dcbd4eca274768b2,24,"Despite what happened, my friends thought I did a pretty good job at my task.","Despite the ordeal, my friends praised my efforts."
6676d189dcbd4eca274768b2,25,That was thirty years ago,That adventure took place three decades ago
6676d189dcbd4eca274768b2,26,and I haven’t been asked to go bear hunting again since.,and I've not been invited for another bear hunt ever since.
66783c88377bdf2f569885f9,1,A group of guys who grew up together in the same neighborhood and have been friends since childhood reunited in school and decided to go on an adventure.,"A band of childhood friends from the same block, who've known each other since their early years, reconvened during school and chose to embark on an escapade."
66783c88377bdf2f569885f9,2,Bear hunting!,The quest was to hunt bears!
66783c88377bdf2f569885f9,3,The story teller lived in the rural and his three other friends who have grown to become macho men lived in the city.,"The narrator resided in a countryside area, while his three burly companions lived in the urban environment."
66783c88377bdf2f569885f9,4,The story teller had a family farm and the three other friends were always happy to help out in taking looking after the farm.,"Owning a family farm, the narrator found that his city-dwelling friends were always eager to assist with the farm's upkeep."
66783c88377bdf2f569885f9,5,They decided recently to go bear hunting which the story teller was not really interesting in.,"Recently, they made plans to pursue bear hunting, an activity that the narrator found somewhat unappealing."
66783c88377bdf2f569885f9,6,But he was talked into it and he agreed to go.,"Nevertheless, after some persuasion, he consented to participate in the hunt."
66783c88377bdf2f569885f9,7,They flew to some lake in Canada for the bear hunting.,Their destination for the bear hunt was a remote lake in Canada.
66783c88377bdf2f569885f9,8,"After arrival, they spent about four days playing cards and just having fun.","Upon reaching their destination, they devoted roughly four days to card games and general merriment."
66783c88377bdf2f569885f9,9,They had told a lot of people that they were going bear hunting and thought it would be embarrassing to return without any bear.,"Having informed many of their bear hunting expedition, they felt it would be shameful to come back empty-handed."
66783c88377bdf2f569885f9,10,So they decided whoever wins the card game goes for the hunt and the rest of the would skin the bear.,"Thus, they agreed that the card game's victor would undertake the hunt, while the others would be responsible for skinning the bear."
66783c88377bdf2f569885f9,11,The story teller won the game and he had to go.,"The narrator emerged victorious in the card game, which meant he was the one to go on the hunt."
66783c88377bdf2f569885f9,12,"He simply went out, saw a very big bear and tried to shoot, only to realize that his gun was not loaded.","He ventured out, encountered an enormous bear, and attempted to fire his weapon, only to discover it was unloaded."
66783c88377bdf2f569885f9,13,"So things took a turn, the story teller ended up being hunted by the huge huge bear.","Suddenly, the roles reversed, and the narrator found himself being pursued by the massive bear."
66783c88377bdf2f569885f9,14,He was running and screaming until he got to the door and started shouting...Open the doorrr.,"Fleeing and yelling for his life, he reached the door and began to frantically yell, 'Open the door!'"
667889a03a2f652ce630b4bd,1,The story is about a man and three friends who met before 1949.,This tale revolves around a man and his three acquaintances who came together prior to 1949.
667889a03a2f652ce630b4bd,2,They were high school athletes that were in different high schools but became friends in college.,All were high school sportsmen from different schools who formed a bond during their college years.
