recall_id,clause_id,clause_text,rephrased_text
60e12f6dbb3844c468b97621,4,"as my parents have gone away for the weekend,","while our parents are away for a weekend trip,"
60e12f6dbb3844c468b97621,5,he is bedridden due to ill health.,since he's confined to bed with poor health.
60e12f6dbb3844c468b97621,6,I’m shelving books,While I'm arranging books on the shelves
60e12f6dbb3844c468b97621,7,when I suddenly hear a voice telling me if I go down the street to the church and light a candle my grandpa will recover.,"a mysterious voice suddenly suggests that if I visit the church down the road and light a candle, my grandfather will get better."
60e12f6dbb3844c468b97621,8,I look around the bookstore,I scan the bookstore
60e12f6dbb3844c468b97621,9,but no one is there.,yet there's no one present.
60e12f6dbb3844c468b97621,10,I hear the voice again telling me the same thing.,"The voice repeats its message, reaching my ears once more."
60e12f6dbb3844c468b97621,11,I’m not a religious person,"Though I'm not devout,"
60e12f6dbb3844c468b97621,12,but I walk down the street to the church and light a candle.,I nonetheless make my way to the church and light a candle there.
60e12f6dbb3844c468b97621,13,I kneel at the altar,I bow my head at the altar
60e12f6dbb3844c468b97621,14,and say to god I don’t really know how to pray but please heal my grandpa.,"and whisper to the divine that I'm unsure of how to pray, but I ask for my grandfather's healing."
60e12f6dbb3844c468b97621,15,My grandma always told me that miracles could happen through faith.,My grandmother had always believed that faith could lead to miracles.
60e12f6dbb3844c468b97621,16,I go back to the bookstore,"Returning to the bookstore,"
60e12f6dbb3844c468b97621,17,"but feel a strong urge to go home,","I'm overcome with an intense need to return home,"
60e12f6dbb3844c468b97621,18,I lock the bookstore and head home.,so I secure the bookstore and set off for home.
60e12f6dbb3844c468b97621,19,"I find my grandpa downstairs,","Upon arrival, I see my grandfather downstairs,"
60e12f6dbb3844c468b97621,20,my sister tells me he came down himself.,and my sister informs me he got there by himself.
60e12f6dbb3844c468b97621,21,He couldn’t get out of bed before unassisted.,"Previously, he was unable to leave his bed without help."
60e12f6dbb3844c468b97621,22,He’d felt a surge of energy and got up.,He had experienced a burst of vitality and stood up.
60e12f6dbb3844c468b97621,23,"That day marked the start of his recovery,","That moment was the beginning of his recuperation,"
60e12f6dbb3844c468b97621,24,he celebrated his 90th birthday.,and he went on to celebrate his 90th year.
60e12f6dbb3844c468b97621,25,I don’t know if my prayer helped,"Whether my prayer played a role, I cannot say,"
60e12f6dbb3844c468b97621,26,but we had a couple more years with him.,but he graced us with his presence for a few more years.
60f88d15328d079d8d68fe00,1,The guy was 22 years old,The individual was twenty-two years of age
60f88d15328d079d8d68fe00,2,working in a bookstore 5 miles from college/university.,employed at a bookshop five miles from the university.
60f88d15328d079d8d68fe00,3,"His sister cared for his grandfather,","His sibling took care of their grandfather,"
60f88d15328d079d8d68fe00,4,who had been bedridden,who was confined to his bed
60f88d15328d079d8d68fe00,5,and required care given by the sister.,and depended on the sister's assistance.
60f88d15328d079d8d68fe00,6,"On a weekend,","During a weekend,"
60f88d15328d079d8d68fe00,7,"where the guy's parents were away,","while the man's parents were out of town,"
60f88d15328d079d8d68fe00,8,"he was working at the store,","he staffed the bookstore,"
60f88d15328d079d8d68fe00,9,when he heard a voice tell him,when suddenly a voice suggested to him
60f88d15328d079d8d68fe00,10,that if he lit a candle at the local church,that lighting a candle in the nearby church
60f88d15328d079d8d68fe00,11,his grandfather's health would improve,would lead to an improvement in his grandfather's condition
60f88d15328d079d8d68fe00,12,and he would become mobile.,allowing him to regain mobility.
60f88d15328d079d8d68fe00,13,The guy did this,The man followed the advice
60f88d15328d079d8d68fe00,14,"and prayed,","and offered a prayer,"
60f88d15328d079d8d68fe00,15,then returned to work.,before heading back to his job.
60f88d15328d079d8d68fe00,16,"He got an overwhelming urge to go home,","He felt a compelling need to return home,"
60f88d15328d079d8d68fe00,17,so closed the store,prompting him to shut the shop early
60f88d15328d079d8d68fe00,18,"and found his grandfather sitting in the living room with the sister,","and discovered his grandfather seated in the living room with his sister,"
60f88d15328d079d8d68fe00,19,where the grandfather felt a rush of energy,where the elder experienced a surge of vitality
60f88d15328d079d8d68fe00,20,and moved himself from his bed to the living room chair unassisted.,and had managed to move from his bed to the chair in the living room by himself.
60f88d15328d079d8d68fe00,21,"The grandfather's health continued to improve,","The elderly man's condition steadily got better,"
60f88d15328d079d8d68fe00,22,"were he lived and celebrated his 90th birthday,","and he went on to reach and celebrate his ninetieth birthday,"
60f88d15328d079d8d68fe00,23,but died some years later.,though he passed away a few years afterward.
60f88d15328d079d8d68fe00,24,"The guy wonders whether his prayer caused the events to transpire in this way,","The man ponders if his prayer was the catalyst for these occurrences,"
60f88d15328d079d8d68fe00,25,"and is mindful of the power of faith, prayer and belief.","and remains aware of the influence of faith, prayer, and conviction."
60f984adfea10999e9a39727,1,I was 22,"At the age of 22,"
60f984adfea10999e9a39727,2,and just out of college.,"freshly graduated from college,"
60f984adfea10999e9a39727,3,I was working in a bookstore.,I found employment at a bookstore.
60f984adfea10999e9a39727,4,My sister and I were caring for our Grandpa,My sister and I took on the responsibility of looking after our Grandfather
60f984adfea10999e9a39727,5,while our parents were out of town.,during the time our parents were away from home.
60f984adfea10999e9a39727,6,While working I heard a voice in my head,"One day at work, a voice echoed in my mind"
60f984adfea10999e9a39727,7,saying to visit the church down the road,urging me to stop by the nearby church
60f984adfea10999e9a39727,8,and say a prayer.,to offer a prayer.
60f984adfea10999e9a39727,9,It repeated itself,"The message persisted,"
60f984adfea10999e9a39727,10,and I walked to the church,"compelling me to make my way to the church,"
60f984adfea10999e9a39727,11,after remembering my Grandma's words about prayers being answered if they were from a sincere heart.,recalling my Grandmother's belief that prayers from a pure heart are always heard.
60f984adfea10999e9a39727,12,I went to the church,"I proceeded to the church,"
60f984adfea10999e9a39727,13,and told God I didn't know how to pray,"confessed to God my uncertainty about praying,"
60f984adfea10999e9a39727,14,but asked for help for my Grandpa.,yet I requested assistance for my Grandpa.
60f984adfea10999e9a39727,15,After work I went home,"Returning home after my shift,"
60f984adfea10999e9a39727,16,and found him out of bed,"I discovered him standing,"
60f984adfea10999e9a39727,17,where he had been for months.,a feat he hadn't accomplished in several months.
60f984adfea10999e9a39727,18,He gained more strength,"He gradually regained strength,"
60f984adfea10999e9a39727,19,and independence,"along with his autonomy,"
60f984adfea10999e9a39727,20,and celebrated his 90th birthday with family.,and joyously observed his 90th birthday surrounded by relatives.
60f984adfea10999e9a39727,21,He lived for many years after this.,He continued to live for numerous years thereafter.
60f984adfea10999e9a39727,22,This happened over 20 years ago,"Over two decades have passed since then,"
60f984adfea10999e9a39727,23,and I recall the feeling I had for faith,yet I vividly remember the sense of belief in faith
60f984adfea10999e9a39727,24,and prayer,"and in the power of prayer,"
60f984adfea10999e9a39727,25,and how it can bring about miracles.,and its capacity to manifest wonders.
61109e59e55dc2f6bf8b2ea9,1,A person was reflecting on a time when they were working in a bookstore after college,An individual was reminiscing about a period post-college spent employed at a bookstore
61109e59e55dc2f6bf8b2ea9,2,and got the feeling to go pray,and experienced an urge to offer prayers
61109e59e55dc2f6bf8b2ea9,3,and light a candle for their grandpa in a nearby church,and to light a votive for their grandfather at a church close by
61109e59e55dc2f6bf8b2ea9,4,because he was bedridden,since he was confined to his bed
61109e59e55dc2f6bf8b2ea9,5,and needed to be taken care of by the person's sister.,and required care from the individual's sibling.
61109e59e55dc2f6bf8b2ea9,6,The person wasn't very religious,The individual wasn't particularly devout
61109e59e55dc2f6bf8b2ea9,7,but still went to pray anyway,yet chose to pray regardless
61109e59e55dc2f6bf8b2ea9,8,then went back to work.,before returning to their job.
61109e59e55dc2f6bf8b2ea9,9,They then got a feeling to go home,"Subsequently, they felt compelled to return home"
61109e59e55dc2f6bf8b2ea9,10,and when they did they saw their grandpa out if bed,"and upon arriving, they witnessed their grandfather up from bed"
61109e59e55dc2f6bf8b2ea9,11,and in the living room.,and seated in the family room.
61109e59e55dc2f6bf8b2ea9,12,He then started to get better and better,"From that point on, he began to steadily improve"
61109e59e55dc2f6bf8b2ea9,13,and regain his strength.,and slowly regained his vitality.
61109e59e55dc2f6bf8b2ea9,14,He lived for a few more years,He survived several more years
61109e59e55dc2f6bf8b2ea9,15,and celebrated his 90th birthday with family and friends.,and joyously marked his 90th birthday surrounded by loved ones.
61109e59e55dc2f6bf8b2ea9,16,The person telling the story still remembered that day,The narrator of this account still recalls that moment vividly
61109e59e55dc2f6bf8b2ea9,17,and valued the power of faith and prayer more after that experience.,and came to hold the influence of belief and prayer in higher regard following the incident.
611fd5c03b9654834bd4af0e,1,The person is 22 years old,The individual is twenty-two years of age
611fd5c03b9654834bd4af0e,2,and working at a bookstore in their quiet town.,and is employed at a local bookstore in their serene town.
611fd5c03b9654834bd4af0e,3,They are at work,They're currently on the job
611fd5c03b9654834bd4af0e,4,"while their sister is at home with their sick grandpa,","while their sibling stays at home tending to their ailing grandfather,"
611fd5c03b9654834bd4af0e,5,and their parents are out of town.,with their parents away on a trip.
611fd5c03b9654834bd4af0e,6,"All of a sudden, the bookstore worker hears a voice saying to go down to the nearby church","Suddenly, the employee at the bookstore perceives a voice instructing them to head to the nearby chapel"
611fd5c03b9654834bd4af0e,7,and light a candle for their grandpa.,to ignite a candle in honor of their grandfather.
611fd5c03b9654834bd4af0e,8,"If they do this, it will heal him.","Doing so, the voice claims, will cure him."
611fd5c03b9654834bd4af0e,9,"After some contemplation, the worker goes to the church,","After pondering over the matter, the bookstore attendant proceeds to the chapel,"
611fd5c03b9654834bd4af0e,10,"and although uncertain about their faith, thinks of something their grandma used to say","and despite doubts about their belief, recalls a saying their grandmother was fond of"
611fd5c03b9654834bd4af0e,11,and goes in anyway.,and decides to enter regardless.
611fd5c03b9654834bd4af0e,12,They make a prayer,They offer a prayer
611fd5c03b9654834bd4af0e,13,"and light the candle,","and set the candle alight,"
611fd5c03b9654834bd4af0e,14,then return to work.,before making their way back to the bookstore.
611fd5c03b9654834bd4af0e,15,"Once back in the shop, they feel a strong urge to go back home.","Upon returning to the store, they're overwhelmed by an impulse to return home."
611fd5c03b9654834bd4af0e,16,"Once there, they see their grandpa is all better.","Arriving there, they discover their grandfather has fully recovered."
611fd5c03b9654834bd4af0e,17,"In fact, he lives on for many years","Remarkably, he continues to thrive for numerous years"
611fd5c03b9654834bd4af0e,18,and they all get to celebrate his 90th birthday with him.,allowing them to joyously observe his ninetieth birthday together.
611fd5c03b9654834bd4af0e,19,"The bookstore worker is thinking about these events 20 years later,","Reflecting on these occurrences two decades later, the bookstore employee"
611fd5c03b9654834bd4af0e,20,and wonders to this day if that candle had anything to do with it.,still ponders whether the act of lighting that candle played any role in the recovery.
61376e55710e09d0b8f4dcb3,1,"Man worked in a bookstore,","The individual was employed at a bookshop,"
61376e55710e09d0b8f4dcb3,2,he was 22 with 1 sister,at the age of 22 and had one sibling
61376e55710e09d0b8f4dcb3,3,he heard a voice asking him to light a candle for his ill Grandpa,when he perceived a voice instructing him to ignite a candle for his ailing grandfather
61376e55710e09d0b8f4dcb3,4,which he did,an action he carried out
61376e55710e09d0b8f4dcb3,5,Miraculously his Grandpa healed,"Astonishingly, his grandfather recuperated"
61376e55710e09d0b8f4dcb3,6,and made a full recovery,achieving complete convalescence
61376e55710e09d0b8f4dcb3,7,Sometimes you need faith,"Occasionally, belief is essential"
615776777c08445c8ffd8d1b,1,The writer was 22,"At the age of 22,"
615776777c08445c8ffd8d1b,2,and had just graduated college.,the author had recently completed their university studies.
615776777c08445c8ffd8d1b,3,They were working in a bookstore near their hometown,They secured employment at a bookshop close to where they grew up
615776777c08445c8ffd8d1b,4,when they heard a voice telling them that if they went to light a candle in the church down the street their grandfather would regain his strength.,and encountered a mysterious voice suggesting that lighting a candle in the nearby church would restore their grandfather's vitality.
615776777c08445c8ffd8d1b,5,"He was looked after by their sister,","Their sister was taking care of him,"
615776777c08445c8ffd8d1b,6,and was bedridden.,as he was confined to his bed.
615776777c08445c8ffd8d1b,7,Their parents were away.,Their mother and father were out of town.
615776777c08445c8ffd8d1b,8,They heard the voice twice,The voice reached their ears a second time
615776777c08445c8ffd8d1b,9,and went to the church.,prompting them to make their way to the church.
615776777c08445c8ffd8d1b,10,"Although not religious, they lit a candle","Despite not being a follower of any faith, they kindled a candle"
615776777c08445c8ffd8d1b,11,"and said a prayer at the altar, asking god to give their grandfather his strength back.","and offered a plea at the sanctuary, imploring the deity to rejuvenate their grandfather."
615776777c08445c8ffd8d1b,12,They returned to the bookstore,"Afterward, they made their way back to the bookshop"
615776777c08445c8ffd8d1b,13,"and continued shelving books,","and resumed the task of organizing books on shelves,"
615776777c08445c8ffd8d1b,14,when they had a powerful urge to return home.,only to be struck by an overwhelming compulsion to go back to their residence.
615776777c08445c8ffd8d1b,15,They locked up the bookstore,"Securing the bookshop,"
615776777c08445c8ffd8d1b,16,"and went home,","they proceeded to their house,"
615776777c08445c8ffd8d1b,17,"to find their grandfather sitting in a chair in the living room, something he had not done for a long time.","where they were greeted by the sight of their grandfather seated in the lounge, an activity he hadn't engaged in for an extended period."
615776777c08445c8ffd8d1b,18,He said he had felt the strength returning to him.,He expressed that he had sensed his strength being replenished.
615776777c08445c8ffd8d1b,19,He lived for many more years,He went on to live additional years
615776777c08445c8ffd8d1b,20,and celebrated his 90th birthday surrounded by family.,and observed his 90th year in the midst of his kin.
615776777c08445c8ffd8d1b,21,The writer said although this all happened 20 years ago they remembered it well,"The author recounted that even though two decades had passed, the memory remained vivid"
615776777c08445c8ffd8d1b,22,and wondered if their prayer had been the reason for their grandfather getting better.,and they pondered whether their supplication had influenced their grandfather's recovery.
615776777c08445c8ffd8d1b,23,"They said their grandmother had told them that if a prayer was said sincerely it had power,","They recalled their grandmother's words that a heartfelt prayer carried weight,"
615776777c08445c8ffd8d1b,24,but if it was said with no sincerity or meaning it was useless.,whereas one devoid of true sentiment or purpose held no value.
615776777c08445c8ffd8d1b,25,They were happy that they had many more happy years with their grandfather.,They felt grateful for the extended time of joy spent with their grandfather.
615e0a9b470e2794d8318046,1,A boy worked in a book shop.,A lad was employed at a bookstore.
615e0a9b470e2794d8318046,2,"He had one sister who looked after his grandfather,","He had a sister who cared for their grandfather,"
615e0a9b470e2794d8318046,3,who wasn’t able to look after himself.,who was incapable of caring for himself.
615e0a9b470e2794d8318046,4,"One day while shelving books, the boy heard a voice","Once, as he was arranging books, the lad perceived a voice"
615e0a9b470e2794d8318046,5,that told him to go to the church and light a candle for his grandfather.,instructing him to visit the church and light a candle in honor of his grandfather.
615e0a9b470e2794d8318046,6,"If he did this, and prayed, his grandfather would regain his strength.","Should he do so, and offer prayers, his grandfather would recover his vitality."
615e0a9b470e2794d8318046,7,His grandfather hadn’t been able to leave his bed for months.,His grandfather had been confined to his bed for several months.
615e0a9b470e2794d8318046,8,The church wasn’t far down the road so the boy went.,"The church was just a short distance away, so the lad proceeded there."
615e0a9b470e2794d8318046,9,He found a candle and kneeled down.,He located a candle and knelt.
615e0a9b470e2794d8318046,10,He wasn’t a very religious person so he started his prayer by saying he wasn’t sure how to pray.,"Not being particularly devout, he initiated his prayer by admitting his uncertainty about the proper way to pray."
615e0a9b470e2794d8318046,11,He asked for his grandfather to regain his strength.,He implored for his grandfather to be restored to full strength.
615e0a9b470e2794d8318046,12,When the boys was back at the book shop he had an overwhelming feeling to go home.,"Upon returning to the bookstore, the boy was seized by an urgent desire to return home."
615e0a9b470e2794d8318046,13,So he closed the bookshop and went home.,"Thus, he shut the bookstore early and made his way home."
615e0a9b470e2794d8318046,14,"When he arrived home his grandfather was sitting downstairs,","Upon his arrival, he discovered his grandfather seated downstairs,"
615e0a9b470e2794d8318046,15,and he hadn’t been able to leave the bed in months.,a feat he hadn't managed in many months.
615e0a9b470e2794d8318046,16,His grandfather lived for many more years,"The grandfather went on to live for numerous additional years,"
615e0a9b470e2794d8318046,17,and they all cherished the time they had with him.,and they deeply valued the extended time spent with him.
615e0a9b470e2794d8318046,18,The boy looked back and wondered did his prayer have anything to do with his grandfather regaining his strength and recovering.,The boy often reflected on whether his prayer played a role in his grandfather's renewed strength and recuperation.
616d8ff5eeb9a8616afa647d,1,"The story takes place some years years ago,","This narrative is set several years in the past,"
616d8ff5eeb9a8616afa647d,2,when the storyteller was young.,during the narrator's youth.
616d8ff5eeb9a8616afa647d,3,He had a sister.,He had one sister.
616d8ff5eeb9a8616afa647d,4,His grandfather was very unwell and was bed ridden.,His grandfather was seriously ill and confined to his bed.
616d8ff5eeb9a8616afa647d,5,"One day he was working in a bookshop stacking shelves,","On a certain day, he was employed at a bookstore, organizing the shelves,"
616d8ff5eeb9a8616afa647d,6,when he heard a voice in his head.,when suddenly a voice echoed in his mind.
616d8ff5eeb9a8616afa647d,7,The voice was telling him to go to the local church and light a candle for his grandfather.,This voice instructed him to visit the nearby church and light a candle for his ailing grandfather.
616d8ff5eeb9a8616afa647d,8,"He looked around the store,","He glanced around the shop,"
616d8ff5eeb9a8616afa647d,9,but he was alone.,yet found himself to be the sole person there.
616d8ff5eeb9a8616afa647d,10,He went back to stacking books,He resumed arranging the books
616d8ff5eeb9a8616afa647d,11,but he kept on hearing the voice.,but the voice persisted in his ears.
616d8ff5eeb9a8616afa647d,12,"Although he was not religious,","Despite not being a follower of any religion,"
616d8ff5eeb9a8616afa647d,13,he decided to go to the local church and do as the voice said.,he chose to heed the voice's command and proceeded to the church.
616d8ff5eeb9a8616afa647d,14,When he got to the church he said a prayer for this grandfather.,"Upon arriving at the church, he offered a prayer for his grandfather."
616d8ff5eeb9a8616afa647d,15,He returned to the bookshop and continued to stack shelves.,"Afterward, he went back to the bookstore and carried on with his shelving duties."
616d8ff5eeb9a8616afa647d,16,"However, he soon had an overwhelming feeling to return home,","Nevertheless, he was soon gripped by an irresistible urge to go home,"
616d8ff5eeb9a8616afa647d,17,so he locked up the bookshop and went home.,which led him to secure the bookstore and head to his residence.
616d8ff5eeb9a8616afa647d,18,When he entered he heard his grandad talking to his sister in the living room.,"Upon his arrival, he was greeted by the sound of his grandfather conversing with his sister in the sitting room."
616d8ff5eeb9a8616afa647d,19,His prayer seemed to have been answered and his grandad got better.,"It appeared that his prayer had been effective, as his grandfather began to recover."
616d8ff5eeb9a8616afa647d,20,He celebrated his ninetieth birthday and died shortly afterwards.,His grandfather celebrated his 90th birthday but passed away not long after.
616d8ff5eeb9a8616afa647d,21,The event had a big impact on the storytellers life,This occurrence profoundly influenced the life of the narrator
616d8ff5eeb9a8616afa647d,22,and from that dat forth he gained faith.,"and from that day on, he embraced a newfound sense of faith."
61fa9016d42cb19beec49061,1,The narrator recalled how twenty years ago he worked in a bookshop,The storyteller reminisced about his days working at a bookstore two decades earlier
61fa9016d42cb19beec49061,2,and his sister cared for their grandfather.,while his sister took on the responsibility of looking after their granddad.
61fa9016d42cb19beec49061,3,There parents were out of town.,Their parents were away from home at the time.
61fa9016d42cb19beec49061,4,His grandfather was unwell,His granddad was in poor health
61fa9016d42cb19beec49061,5,and had been bedridden for weeks.,and had been confined to his bed for several weeks.
61fa9016d42cb19beec49061,6,One day in the bookshop he was shelving books,"Once, while arranging books in the store,"
61fa9016d42cb19beec49061,7,and heard a voice which told him to go to church,he overheard a mysterious voice instructing him to attend church
61fa9016d42cb19beec49061,8,and pray for his grandfather.,and to offer prayers for his granddad's well-being.
61fa9016d42cb19beec49061,9,He initially ignored it,"At first, he dismissed the voice"
61fa9016d42cb19beec49061,10,but then it came again.,but it persisted and spoke to him once more.
61fa9016d42cb19beec49061,11,He decided to shut the bookshop,He made the decision to close the bookstore early
61fa9016d42cb19beec49061,12,and go to the church.,and made his way to the church.
61fa9016d42cb19beec49061,13,"At the church he remembered his grandmother's words about prayer and faith,","In the church, he was reminded of his grandmother's teachings about the power of prayer and belief,"
61fa9016d42cb19beec49061,14,"that faithful prayer could work,","that prayers with faith could be effective,"
61fa9016d42cb19beec49061,15,but a prayer without faith would do nothing.,whereas those lacking faith would be futile.
61fa9016d42cb19beec49061,16,He went to the altar,He approached the altar
61fa9016d42cb19beec49061,17,and asked God for his grandfather's health,and implored the Divine for his granddad's recovery
61fa9016d42cb19beec49061,18,and guidance on what they should do.,as well as for wisdom regarding their next steps.
61fa9016d42cb19beec49061,19,He went back to the bookshop,"After leaving the church, he returned to the bookstore"
61fa9016d42cb19beec49061,20,but felt a strong urge to go home.,yet he was overcome by an intense compulsion to return home.
61fa9016d42cb19beec49061,21,At home he found his grandfather was feeling much better,"Upon arriving at his house, he discovered his granddad had significantly improved"
61fa9016d42cb19beec49061,22,and was out of bed and talking.,"and was up from bed, engaging in conversation."
61fa9016d42cb19beec49061,23,After his recovery the family valued the remaining time they had with him,"Following his granddad's recuperation, the family cherished the additional time they spent with him"
61fa9016d42cb19beec49061,24,and he lived many years after that.,and he continued to live for many more years thereafter.
6298d6f2015f1d50783c0ed9,1,I was 22,"At the age of 22,"
6298d6f2015f1d50783c0ed9,2,and I worked in the bookstore.,I was employed at a bookstore.
6298d6f2015f1d50783c0ed9,3,My grandpa was very sick,My grandfather was seriously ill
6298d6f2015f1d50783c0ed9,4,and needed assistance to walk around.,requiring help to ambulate.
6298d6f2015f1d50783c0ed9,5,"One day, I heard a voice telling me to go to the old church","Suddenly, an inner voice urged me to visit the ancient church"
6298d6f2015f1d50783c0ed9,6,and light up a candle to heal my grandpa.,to ignite a candle for my grandfather's healing.
6298d6f2015f1d50783c0ed9,7,"Initially, I didn't want to go","At first, I was hesitant to make the trip"
6298d6f2015f1d50783c0ed9,8,because I was not religious,"since I lacked religious convictions,"
6298d6f2015f1d50783c0ed9,9,but then I remembered my grandma's words about prayer,"yet I recalled my grandmother's sayings about the power of prayer,"
6298d6f2015f1d50783c0ed9,10,and the importance of faith,"along with the significance of having faith,"
6298d6f2015f1d50783c0ed9,11,and I decided to go.,which led me to make the decision to proceed.
6298d6f2015f1d50783c0ed9,12,"At the church, I prayed deep from my heart","In the sanctuary, I offered a heartfelt prayer,"
6298d6f2015f1d50783c0ed9,13,and asked God to return my grandpa's strength.,pleading with the Divine to restore my grandfather's vigor.
6298d6f2015f1d50783c0ed9,14,When I returned home from work due to a strong feeling,"Compelled by an overpowering intuition after leaving work,"
6298d6f2015f1d50783c0ed9,15,I saw my grandpa suddenly being able to talk to my sister at a good amount of strength,I witnessed my grandfather conversing energetically with my sister
6298d6f2015f1d50783c0ed9,16,after months of staying in bed.,following a prolonged period confined to his bed.
6298d6f2015f1d50783c0ed9,17,This began his recovery,"His recuperation commenced from that point,"
6298d6f2015f1d50783c0ed9,18,and he went on to leave for 20 years afterwards,"and he continued to live for another two decades,"
6298d6f2015f1d50783c0ed9,19,even celebrating his 90th once.,even marking his ninetieth birthday celebration.
6298d6f2015f1d50783c0ed9,20,This experience has changed my life,"That incident profoundly altered my existence,"
6298d6f2015f1d50783c0ed9,21,and perspective on faith.,shifting my views on spirituality.
62a1ef4b118ae7c6c666e130,1,The story is about a 22 year old,This tale centers on a person aged 22
62a1ef4b118ae7c6c666e130,2,that was hearing voices in their head,who experienced auditory hallucinations
62a1ef4b118ae7c6c666e130,3,& also had an ill grandpa.,and also cared for a sickly grandfather.
62a1ef4b118ae7c6c666e130,4,They prayed for their grandpa to get better,They beseeched for their grandfather's recovery
62a1ef4b118ae7c6c666e130,5,which he did,"and indeed, he improved"
62a1ef4b118ae7c6c666e130,6,but he eventually died.,"yet, in the end, he passed away."
62a1ef4b118ae7c6c666e130,7,The moral of the story was to always have faith,The lesson conveyed is to maintain belief at all times
62a1ef4b118ae7c6c666e130,8,& that you’re never alone.,and to understand that solitude is never absolute.
62fba19b31689f425e047e01,1,"This Young Lady bookstore keeper,","The proprietor of the bookstore, a young woman,"
62fba19b31689f425e047e01,2,her grandpa's got seriously ill.,had a grandfather who fell gravely ill.
62fba19b31689f425e047e01,3,"And, while she was at the her bookstore,","While she was present in her bookshop,"
62fba19b31689f425e047e01,4,arranging the shelves'.... etc.,tidying up the book-laden shelves...
62fba19b31689f425e047e01,5,She suddenly heard a voice urging her to go to Church to make some prayer's.,She was abruptly struck by a voice that compelled her to visit the church for prayer.
62fba19b31689f425e047e01,6,The inner voice was telling her that if she done so her Grandpa's would certainly become well.,This internal whisper assured her that her grandfather would recover if she heeded its call.
62fba19b31689f425e047e01,7,She followed the instructions accordingly and done so.,She obeyed the voice's command without hesitation.
62fba19b31689f425e047e01,8,"Moreover, after she prayed got back to her store","After her prayers, she returned to her bookstore"
62fba19b31689f425e047e01,9,and then she had that strong urge and emotions telling her to head back home now!!,only to be overwhelmed by a powerful feeling and the conviction that she must go home immediately!
62fba19b31689f425e047e01,10,She went back home,"Obedient to her instincts, she returned to her residence"
62fba19b31689f425e047e01,11,she found her grandpa's sitting with her sister having a chin-wag,and discovered her grandfather chatting merrily with her sister.
62fba19b31689f425e047e01,12,she become well and fit like a horse.,"He had regained his health, robust as ever."
62fba19b31689f425e047e01,13,"From, that day forward she knew the importance of faith,","From that moment on, she recognized the significance of having faith,"
62fba19b31689f425e047e01,14,"the whole family become more religious,","leading her entire family to embrace a more devout way of life,"
62fba19b31689f425e047e01,15,grateful to life,feeling thankful for their existence
62fba19b31689f425e047e01,16,and cherished every moment!!,and savoring every second of their time together.
62fba19b31689f425e047e01,17,"Finally, her grandpa's fully recovered","Ultimately, her grandfather made a complete recovery"
62fba19b31689f425e047e01,18,and lived on many years full of health and joy.,"and continued to live for many more years, brimming with vitality and happiness."
630492ce98f024b7188676df,1,The person was 22 years old working in a book store.,"At 22, the individual was employed at a bookstore."
630492ce98f024b7188676df,2,Their grandpa was bedridden.,Their grandfather was confined to his bed.
630492ce98f024b7188676df,3,The person thought they heard voices saying go to church but no one was in the store.,"The individual believed they perceived voices instructing them to attend church, yet the store was empty."
630492ce98f024b7188676df,4,They locked up and went to church to pray even though they weren't really religious.,"Securing the store, they proceeded to the church for prayer, despite not being particularly devout."
630492ce98f024b7188676df,5,They prayed for their grandpa to get better.,"In prayer, they sought their grandfather's recovery."
630492ce98f024b7188676df,6,They went back to work then felt the urge to go home.,"After resuming work, they were suddenly compelled to return home."
630492ce98f024b7188676df,7,"At home the grandpa had felt a surge of energy and got out of bed alone, the first time in months and said he felt better.","Upon their arrival, the grandfather had experienced a burst of vitality, rising from bed on his own for the first time in several months, claiming to feel improved."
630492ce98f024b7188676df,8,He gradually recovered and lived to celebrate his 90th birthday.,"His health progressively got better, and he went on to commemorate his 90th birthday."
630492ce98f024b7188676df,9,This happened 20 years ago and the narrator said they still think about it when they are losing faith.,"Reflecting on the event from two decades prior, the storyteller mentions it still crosses their mind whenever their faith wanes."
6318aed60b7ae5e0c899d3ee,1,"Girl 22, just left college working in local book store hears a voice telling her to go and light a candle in the church for her bedridden grandpa to make him recover.","At 22, freshly out of college and employed at a nearby bookstore, she heard a voice urging her to light a candle in the church for her ailing grandfather to aid his healing."
6318aed60b7ae5e0c899d3ee,2,"She did, even though she wasn't particularly religious,","She complied, despite not being overly devout,"
6318aed60b7ae5e0c899d3ee,3,"but she remembered her grandma saying that a sincere prayer could perform miracles,","recalling her grandmother's words that a heartfelt prayer has the power to work wonders,"
6318aed60b7ae5e0c899d3ee,4,even though she'd made her fair share of mistakes.,even if she had committed her share of errors.
6318aed60b7ae5e0c899d3ee,5,"She lit the candle and returned to the book store,","After igniting the candle, she made her way back to the bookstore,"
6318aed60b7ae5e0c899d3ee,6,where she had an overwhelming feeling that she needed to go home.,where she was suddenly gripped by the urge to return home.
6318aed60b7ae5e0c899d3ee,7,"She locked up and did so,","She secured the store and proceeded to do just that,"
6318aed60b7ae5e0c899d3ee,8,"to find her grandpa sitting in a chair,","only to discover her grandfather comfortably seated in a chair,"
6318aed60b7ae5e0c899d3ee,9,"having had a sudden surge of energy to get out of bed,","who had experienced an unexpected burst of vitality that enabled him to rise from bed,"
6318aed60b7ae5e0c899d3ee,10,which he hadn't done for a long time.,something he hadn't managed in quite some time.
6318aed60b7ae5e0c899d3ee,11,"That was the start of his recovery,","This marked the beginning of his convalescence,"
